_source_file,"Station 
Code",Monitoring Location,State,"Temperature 
(°C)",_blank_,"Dissolved 
Oxygen 
(mg/L)",_blank___1,pH,_blank___2,"Conductivity 
(µmho/cm)",_blank___3,"BOD 
(mg/L)",_blank___4,"Nitrate N 
(mg/L)",_blank___5,"Fecal Coliform  
(MPN/100ml)",_blank___6,"Total Coliform  
(MPN/100ml)",_blank___7,"Fecal 
Streptococci 
(MPN/100ml)",_blank___8,State Name,"STN 
Code","NitrateN 
(mg/L)",0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,"Station  
Code"
table_62.csv,1248,"RIVER TAPI AT SURAT U/S KATHORE,RIVER TAPI NEAR 
LIMDESHWAR MAHDEV AT KATHOR",,18.0,31.0,7.0,8.0,,6.7  8.5,406,775,1.0,2.4,0.30,0.84,10,14,25,58,2,2,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,,"1982  RIVER TAPI AT RANDER BRIDGE, SURATRANDER,SURAT",,22.0,31.0,6.9,7.4,,7.1  8.5,418,,6192  1.0,2.6,0.30,0.30,6,17,17,58,2,2,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,2071,"RIVER TAPI AT ONGC BRIDGE AT SURAT, DIST. 
SURATHAZIRA,SURAT",,24.0,32.0,5.5,7.0,,6.7  8.3,,5908  53650  1.6,,2.5,0.30,0.30,6,14,27,48,2,2,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,30045,"RIVER TAPI AT KUKURMUNDA BRIDGE, NIZHAR ROAD, 
NEAR VILLAGE KUKURMUNDA, GUJARAT 
(MAHARASHTRA AND GUJARAT)",,23.0,23.0,8.2,8.2,,8.0  8.0,500,500,1.0,1.0,1.11,1.11,1200,1200,1700,1700,,,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,30044,"RIVER TAPI AT PRAKASHA, (MAHARASHTRA)",,,22.0,4.8,4.8,,8.1  8.1,364,364,9.6,9.6,1.08,1.08,70,70,550,550,25,25,MAHARASHTRA  22.0,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,30043,"RIVER TAPI AT AJNAD, (MAHARASHTRA)",,,22.0,5.0,5.0,,8.2  8.2,436,436,6.2,6.2,2.45,2.45,25,25,275,275,13,13,MAHARASHTRA  22.0,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,1251,"RIVER TAPI  AT U/S, BHUSAWAL,VILLAGE. BHUSAWAL 
RAILWAY COLONY, TALUKA. BHUSAWAL, DISTRICT. 
JALGAON.",,,24.0,5.1,7.3,,7.4  8.0,236,,8065  2.4,4.0,0.39,3.42,2,6,35,58,2,4,MAHARASHTRA  22.0,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,1313,"RIVER TAPI AT AJNAD VILLAGE, VILLAGE.AJNAD , 
TALUKA. RAVER, DISTRICT.JALGAON.",,,25.0,5.6,7.1,,7.3  7.9,181,,5544  2.8,3.8,0.79,4.78,2,4,34,55,2,4,MAHARASHTRA  22.0,,,,,,,,,,,,,,,,,,,,,,,
table_62.csv,1314,"RIVER TAPI AT UBAD VILLAGE NEAR GUJRATBORDER, 
VILLAGE. UBAD, TALUKA. SHAHADA, DISTRICT. 
NANDURBAR.",,,26.0,5.5,7.3,,7.4  7.9,356,,1001  2.6,3.8,1.22,4.10,2,6,40,58,2,6,MAHARASHTRA  16.0,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,3203,"RIVER AMRAVATI AT VILLAGE DADHAL , TA 
ANKLESHWAR, BHARUCHNR RAILWAY BRIDGE, AT 
VILLAGE DHADHAL , TA: ANKLESHWAR, DIST BHARUCH",,27.0,34.0,4.6,7.3,,6.8  8.3,417,,2517  1.1,2.9,0.36,2.12,27,79,110,280,,,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,2666,"RIVER GOMAI  D/S. OF SHAHADA, VILLAGE- 
SHAHADA,TALUKA- DHULE,DISTRICT- DHULE.",,,22.0,5.7,7.0,,7.5  7.9,413,,4899  2.8,4.0,1.73,2.71,4,8,45,68,2,2,MAHARASHTRA  17.0,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,2659,"RIVER BURAI  BEFORE CONFLUENCE TO TAPI RIVER, 
VILLAGE- MUKUDAS, TALUKA- DHULE, DISTRICT- DHULE.",,,16.0,5.9,5.9,,7.4  7.4,411,411,3.2,3.2,2.64,2.64,4,4,45,45,2,2,MAHARASHTRA  16.0,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,2070,"RIVER KIM AT SAHOL BRIDGE, OLPAD HANSOT ROAD, 
DIST. SURATSAHOL, OLPAD HANSOT ROAD, SAHOL 
BRIDGE,SURAT",,23.0,32.0,5.0,7.1,,6.8  8.5,712,,3881  1.5,2.8,0.30,0.30,6,34,17,140,2,2,GUJARAT,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,2127,"RIVER DENWA NEAR SARNI, ROAD BRIDGE",,18.0,30.0,7.1,7.6,,7.1  8.1,288,716,1.6,2.0,0.47,2.66,2,4,20,70,,,"MADHYA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,1252,"RIVER GIRNA AT JALGAON AT INTAKE OF GIRNA PUMP 
HUOSE, VILLAGE- GIRNA PUMP HOUSE AREA, TALUKA- 
JALGAON, DISTRICT- JALGAON.",,,22.0,6.2,6.2,,7.3  7.9,556,686,3.0,3.0,2.82,3.95,4,4,40,46,2,2,MAHARASHTRA  20.0,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,1253,"RIVER GIRNA AT MALEGAON ROAD BRIDGE, VILLAGE. 
MALEGAON, TALUKA. MALEGAON, DISTRICT. NASHIK.",,,28.0,5.9,7.2,,7.7  7.7,181,502,3.0,3.4,0.59,0.60,4,6,45,68,2,2,MAHARASHTRA  28.0,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,1907,"RIVER  RANGAVALI  AT D/S OF NAVAPUR NEAR 
RANGAVALI BRIDGE, VILLAGE- NAVAPUR, TALUKA- 
NAVAPUR, DISTRICT- NANDURBAR.",,,22.0,5.2,6.8,,7.3  7.9,295,,1284  2.8,4.0,2.29,3.42,4,8,45,85,2,2,MAHARASHTRA  18.0,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,2674,"RIVER MOR  NEAR PADALASHE, VILLAGE- 
PADALASHE,TALUKA- JALGAON, DISTRICT- JALGAON.",,,24.0,5.7,5.7,,7.7  7.7,245,245,3.8,3.8,2.42,2.42,4,4,58,58,2,2,MAHARASHTRA  24.0,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,2718,"RIVER WAGHUR AT- SAKEGAON BEFORE CONFLUENCE 
WITH TAPI RIVER, VILLAGE- SAKEGAON, TALUKA- 
JALGAON, DISTRICT- JALGAON.",,,25.0,5.8,7.4,,7.9  7.9,555,,6174  3.0,3.4,0.36,3.12,4,4,40,68,2,2,MAHARASHTRA  20.0,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,2684,"RIVER PANZARA NEAR PANZARAKAN SSK LTD, VILLAGE- 
PANZARA,TALUKA- DHULE, DISTRICT- DHULE.",,,20.0,5.9,7.1,,7.7  7.8,336,,1340  2.8,3.2,1.84,2.58,4,6,40,68,2,2,MAHARASHTRA  16.0,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,1913,"RIVER PURNA AT DHUPESHWAR AT U/S OF MALKAPUR 
WATER WORKS, MALKAPUR, DIST.AKOLA",,,26.0,5.4,6.3,,7.8  8.3,715,,1139  3.0,4.5,0.32,6.46,13,43,110,220,2,2,MAHARASHTRA  22.0,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,2155,"RIVER PURNA AT D/S OF CONFLUENCE OF MORNA & 
PURNA RIVER AT ANDURA VILLAGE, VILLAGE-ANDURA, 
TALUKA- BALAPUR, DISTRICT - AKOLA.",,,27.0,5.3,6.0,,7.9  8.3,872,,1216  3.2,4.8,0.32,8.54,17,41,120,280,2,2,MAHARASHTRA  22.0,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,2695,"RIVER PEDHI  NEAR ROAD BRIDGE AT DADHI- PEDHI 
VILLAGE, VILLAGE- DADHI- PEDHI, TALUKA- BHATKULI, 
DISTRICT- AMRAVATI.",,,20.0,3.0,5.8,,7.8  8.4,710,,2025  3.2,7.0,0.00,7.10,17,33,110,240,2,2,MAHARASHTRA  20.0,,,,,,,,,,,,,,,,,,,,,,,
table_63.csv,2700,"RIVER PURNA  NEAR ACHALPUR- AMRAVATI ROAD 
BRIDGE, VILLAGE- ASEGAON,TALUKA- CHANDUR 
BAZAR, DISTRICT- AMRAVATI.",,,20.0,5.1,6.2,,7.8  8.5,776,,6920  3.2,3.8,0.00,2.70,21,47,110,280,2,2,MAHARASHTRA  20.0,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1851,"RIVER MAHANADI AT SIHAWA, ORIGIN POINT OF RIVER 
MAHANADI",,,26.0,5.3,7.7,,7.2  8.0,158,338,2.1,2.4,0.00,0.00,,,40,56,,,CHHATTISGARH  20.0,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1264,"RIVER MAHANADI AT RUDRI RESERVOIR U/S AT 
RUDRI,DHAMTARI",,,26.0,6.5,7.6,,7.1  7.8,152,336,2.2,2.6,0.00,0.00,,,30,58,,,CHHATTISGARH  21.0,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1099,"RIVER MAHANADI AT RAJIM,NEAR ROAD BRIDGE 
CHHATISGARH.",,,28.0,6.5,7.1,,7.0  7.7,200,336,2.1,2.9,0.00,0.00,,,54,78,,,CHHATTISGARH  22.0,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1852,,,,31.0,6.4,7.3,,7.2  8.0,174,550,2.2,2.7,0.00,0.00,,,6,58,,,"RIVER MAHANADI AT ARRANG, NEAR GANDHI BRIDGE  CHHATTISGARH  21.0",,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1100,RIVER MAHANADI AT KHAROD,,,33.0,7.0,7.5,,7.2  8.0,208,443,2.0,2.4,1.80,4.00,2,93,20,490,,,CHHATTISGARH  21.4,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1282,"RIVER MAHANADI AT SHEORINARAYAN VILLAGE D/S 
NEAR ROAD BRIDGE",,,33.0,6.0,8.0,,7.3  8.5,205,393,2.8,4.0,1.30,6.10,4,220,12,1100,,,CHHATTISGARH  20.2,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1467,"RIVER MAHANADI AFTER CONFL. OF RIVER MAND,NEAR 
BALPUR VILLAGE.",,,32.0,6.6,8.5,,7.4  8.0,246,420,2.2,3.8,1.10,5.30,2,210,12,680,,,CHHATTISGARH  20.1,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1101,"RIVER MAHANADI AT INTERSTATE BOUNDRY, NEAR 
SURJGARH VILLAGE",,,32.0,6.7,7.4,,7.1  8.2,189,342,1.1,2.6,0.32,1.68,22,22,21,240,,,CHHATTISGARH  15.0,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1281,RIVER MAHANADI AT HIRAKUD RESERVOIR,,22.0,31.0,6.8,8.4,,6.7  8.5,163,218,1.1,1.5,0.32,0.80,130,1700,490,3500,,,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,30063,RIVER MAHANADI AT HIRAKUND (ODISHA),,27.0,28.0,,9.6  10.0  7.3  7.6,,,152,229,1.0,1.0,0.32,0.49,780,780,1300,1300,20,20,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1270,RIVER MAHANADI AT SAMBALPUR U/S,,23.0,30.0,6.2,7.8,,7.1  8.0,178,235,1.1,1.6,0.32,0.71,130,1700,460,3300,2,2,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1271,RIVER MAHANADI AT SAMBALPUR D/S,,23.0,30.0,6.2,7.8,,7.4  8.5,158,240,1.5,2.4,0.32,0.61,270,2300,1700,4900,2,13,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,2405,RIVER  MAHANADI AT  SAMBALPUR FD/S AT HUMA,,22.0,31.0,6.4,8.0,,7.4  8.3,160,247,1.2,1.9,0.32,0.62,230,2300,790,4900,2,17,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1272,"RIVER MAHANADI (AFTER CONFL. WITH R. ONG ) AT 
SONEPUR U/S",,23.0,29.0,7.3,9.9,,7.2  8.5,156,362,1.1,1.6,0.32,0.69,13,1300,49,2400,2,33,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1274,"RIVER MAHANADI  (AFTER CONFL. WITH R. TEL) AT 
SONEPUR D/S",,23.0,30.0,,6.2  10.0  7.3  8.5,,,150,264,1.3,2.1,0.32,0.75,49,2200,240,4900,2,49,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,2404,"RIVER MAHANADI AT POWER CHANNEL D/S NEAR 
BURLA",,23.0,30.0,6.0,8.0,,7.1  8.1,180,239,1.2,1.9,0.32,0.74,170,7900,1100,24000,,,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,2406,"RIVER MAHANADI AT MUNDALI (WATER INTAKE POINT 
OF BHUBANESWAR CITY)",,22.0,32.0,6.6,8.8,,6.9  8.2,157,245,1.2,2.0,0.32,0.62,78,2300,330,4900,2,79,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,3887,"RIVER  MAHANADI AT SAMBALPUR FD/S  AT 
SHANKARMATH",,21.0,31.0,5.8,7.6,,7.2  8.3,146,380,1.4,2.2,0.32,0.84,220,1700,790,4900,2,14,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1275,RIVER MAHANADI AT TIKARPADA,,22.0,28.0,,5.8  12.4  6.6  8.4,,,137,358,1.1,1.8,0.32,2.46,13,130,78,790,2,5,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1276,RIVER MAHANADI AT NARSINGHPUR,,21.0,34.0,6.8,8.2,,6.5  8.2,160,247,1.1,1.5,,0.32 402.02,78,2300,490,4900,2,49,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1277,RIVER MAHANADI AT CUTTACK U/S,,21.0,35.0,6.4,8.6,,6.9  8.0,173,253,1.1,1.7,0.32,1.56,78,2200,330,4700,2,49,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_64.csv,1278,RIVER MAHANADI AT CUTTACK D/S,,20.0,33.0,6.6,8.5,,7.1  8.1,180,340,1.3,2.6,0.32,0.84,1300,92000,3300,160000,11,240,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_65.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_65.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_65.csv,3888,"RIVER MAHANADI AT POWER CHANNEL U/S NEAR 
BURLA",,23.0,30.0,6.0,7.8,,7.1  8.0,162,246,1.1,2.0,0.32,0.77,23,1300,79,3300,,,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_65.csv,3890,"RIVER MAHANADI AT CUTTACK FD/S AT 
GATIRAUTAPATNA",,20.0,32.0,6.4,8.5,,7.1  8.4,167,248,1.5,2.0,0.32,0.95,330,13000,1700,54000,5,130,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_65.csv,2407,"RIVER MAHANADI AT PARADEEP U/S (BEFORE 
INDUSTRIAL ACTIVITY AT PARADEEP)",,24.5,33.4,6.0,8.6,,7.2  8.2,158,22980  1.1,,1.4,0.32,0.88,2,1300,2,3300,2,33,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_65.csv,1639,RIVER MAHANADI AT PARADEEP D/S,,24.4,33.0,5.4,8.4,,7.1  8.4,210,35410  1.4,,2.2,0.32,2.48,2,1700,2,4900,2,49,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_65.csv,4990,MAHANADI MUHANA NORTH (5 KM FROM SHORE),,28.0,31.0,5.9,7.0,,7.5  8.0,,,1.0,1.0,0.00,0.00,2,23,,,,,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_65.csv,4991,MAHANADI MUHANA SOUTH (5 KM FROM SHORE),,28.9,30.8,6.6,7.2,,7.7  8.3,,,1.0,1.0,0.00,0.00,2,79,,,,,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_65.csv,4992,MAHANADI MUHANA / ESTUARY,,23.3,30.4,6.2,7.3,,8.0  8.1,,,1.0,1.0,0.00,0.00,2,14,,,,,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_65.csv,4994,MAHANADI MUHANA (5 KM FROM SHORE),,23.9,31.9,5.8,6.4,,7.6  8.0,,,1.0,1.0,0.00,0.00,33,170,,,,,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_66.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_66.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_66.csv,,"1107  RIVER SEONATH AT U/S RAJNANDGAON, CHHATISGARH. CHHATTISGARH  2.6",,,29.0,6.8,7.4,,7.3  7.6,142,492,1.2,2.8,0.32,0.80,,,64,1100,,,,,,,,,,,,,,,,,,,,,,,,,,
table_66.csv,1266,RIVER SEONATH AT SHIMGA NEAR ROAD BRIDGE,,,29.0,6.5,7.2,,7.2  7.9,220,574,2.1,2.6,0.00,0.00,,,50,70,,,CHHATTISGARH  19.0,,,,,,,,,,,,,,,,,,,,,,,
table_66.csv,1845,"RIVER SEONATH WATER SUPPLY WELL, DURG, 
CHHATISGARH.",,,29.0,6.4,7.6,,7.4  7.6,189,498,1.2,2.4,0.00,0.80,,,9,1100,,,CHHATTISGARH  2.6,,,,,,,,,,,,,,,,,,,,,,,
table_66.csv,3166,"RIVER SEONATH AT JHINGHRI VILLAGE, A/C OF SAMODA 
NALLA, CHHATISGARH.",,,29.0,2.2,7.2,,7.2  7.9,419,518,,2.0  28.0  0.48,,1.05,560,560,240,1100,,,CHHATTISGARH  24.0,,,,,,,,,,,,,,,,,,,,,,,
table_66.csv,3167,"RIVER SEONATH  AT MOHAD, RAJNANDGAON",,,29.0,6.8,7.4,,7.3  7.6,94,504,1.4,2.8,0.32,1.10,,,93,1100,,,CHHATTISGARH  2.6,,,,,,,,,,,,,,,,,,,,,,,
table_66.csv,2403,RIVER BHEDEN BEFORE CONFLUENCE WITH IB RIVER,,19.0,32.0,7.6,8.4,,6.8  8.5,125,795,1.3,1.7,0.32,1.20,45,1300,170,3300,2,27,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_66.csv,1265,"RIVER KHAROON AT BHATAGAON  NEAR WATER 
SUPPLY INTAKEWELL RAIPUR",,,29.0,6.4,7.3,,7.1  8.2,190,,2020  2.1,2.5,0.00,0.00,,,34,60,,,CHHATTISGARH  20.0,,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,1846,"RIVER KHAROON B/C KHAPRI NAHLA RAIPUR 
ROAD,CHHATTISGARH",,,29.0,2.2,7.2,,7.3  8.0,400,,4120  1.8  10.0  0.43,,,4.03,,,210,11100,,,CHHATTISGARH  2.6,,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,1847,,,,29.0,4.0,7.2,,7.1  7.9,400,539,,2.0  12.0  0.43,,2.26,,,220,1100,,,"RIVER KHAROON A/C KHAPRI NAHLA,CHHATTISGARH  CHHATTISGARH  2.4",,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,1853,"RIVER KHAROON AT VILLAGE BENDRI, NEAR WATER 
SUPPLY INTAKEWELL",,,32.0,6.2,6.9,,7.1  7.6,194,482,2.1,2.9,0.00,0.00,,,56,80,,,CHHATTISGARH  22.0,,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,1105,"RIVER HASDEO UP STREAM OF HASDEO BANGO HYDEL 
POWER STATION STATION MACHADOLI KORBA",,,26.2,0.3,8.6,,7.2  7.4,126,,1326  1.0,1.2,0.37,0.53,4,22,24,49,,,CHHATTISGARH  24.1,,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,1106,RIVER HASDEO AT U/S OF CHAMPA CHHATTISGARH,,,33.0,6.0,7.2,,7.2  8.0,160,374,1.8,3.1,2.20,4.40,12,170,28,630,,,CHHATTISGARH  20.1,,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,3165,"RIVER HASDEO 100 METER DOWNSTREAM AFTER 
CONFLUENCE OF DENGUR NALLAH NERA C.S.E.B. EAST 
GUEST HOUSE, KORBA, CHHATISGARH.",,,26.2,7.2,8.0,,7.2  7.6,149,,1524  1.0,1.8,0.61,1.10,13,37,34,150,,,CHHATTISGARH  24.5,,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,3169,"RIVER HASDEO AT DRINKING WATER INTANK WELL OF 
MUNICIPAL CO. KORBA (BEFORE TREATMENT ) AT 
LOHADIA VILLAGE,",,,26.2,7.2,7.8,,7.1  7.5,136,,1442  1.0,1.6,0.47,0.93,9,25,21,58,,,CHHATTISGARH  24.5,,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,3170,"RIVER  HASDEO DRINKING WATER INTAKE WELL OF 
MUNICIPAL CO. KORBA AFTER TREATMENT PLANT AT 
VILLAGE  KOHADIA KORBA",,,26.3,7.6,8.2,,7.2  7.5,141,,1565  1.0,1.0,0.44,0.82,2,4,2,22,,,CHHATTISGARH  24.7,,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,1267,RIVER IB AT SUNDARGARH,,22.0,32.0,5.4,8.1,,6.5  7.8,107,180,1.1,1.9,0.32,0.83,45,1700,330,3500,,,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,1268,RIVER IB AT JHARSUGUDA (INTAKE),,18.0,32.0,7.8,8.6,,6.8  8.3,98,333,1.1,1.5,0.32,1.37,230,1700,940,3500,,,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,1269,RIVER IB AT BRAJARAJNAGAR (INTAKE) D/S,,17.0,33.0,7.6,8.2,,6.7  8.5,115,338,1.4,1.8,0.32,1.09,130,1700,790,4900,,,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,1300,RIVER IB AT BRAJARAJNAGAR U/S,,18.0,33.0,7.6,8.2,,6.8  8.2,120,265,1.1,1.9,0.32,1.38,110,790,490,2400,,,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,2409,"RIVER SERUA AT CUTTACK FD/S (SERUA) AT 
SANKHATRASA",,22.0,30.0,6.3,8.6,,7.2  8.5,149,280,1.1,3.9,0.32,1.34,35000,160000,92000,160000,49,220,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,1279,RIVER KUAKHAI AT BHUBANESWAR U/S,,21.0,31.0,6.3,9.2,,6.8  7.8,150,253,1.1,1.7,0.32,2.79,490,4900,1700,14000,11,110,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,1280,RIVER DAYA AT BHUBANESWAR D/S,,20.0,33.0,2.8,7.1,,6.7  7.5,162,430,2.8,5.7,0.32,4.40,3300,92000,9200,160000,22,540,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,2410,RIVER KUAKHAI AT BHUBANESWAR FU/S,,21.0,31.0,,6.1  10.5  6.8  7.7,,,183,241,1.3,1.8,0.32,0.67,130,2200,790,4900,5,79,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,1640,RIVER BIRUPA AT CHOUDWAR D/S,,22.0,31.0,6.8,8.8,,7.3  8.4,160,,2478  1.2,2.1,0.32,1.33,170,4900,1300,17000,,,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,1848,"RIVER ARPA D/S OF BILASPUR CITY AT CHECK DAM 
OUTLET NEAR DEORI KHURD, BILASPUR",,,32.5,5.8,7.0,,6.8  9.0,376,928,2.8,4.7,2.20,6.00,20,130,70,490,,,CHHATTISGARH  21.2,,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,1849,RIVER KELO  U/S URDANA VILLAGE,,,30.0,6.8,7.4,,7.1  7.9,192,367,1.4,2.9,0.84,1.18,13,13,39,460,,,CHHATTISGARH  15.2,,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,1850,"RIVER KELO  D/S  LAHANGAPALI BRIDGE MIDMIDA 
VILLAGE",,,32.0,6.0,7.4,,7.3  8.7,194,682,1.8,3.8,0.98,1.42,50,50,64,460,,,CHHATTISGARH  15.0,,,,,,,,,,,,,,,,,,,,,,,
table_67.csv,2411,"RIVER DAYA AT BHUBANESWAR FD/S ( 2 KM AFTER 
CONFLUENCE OF GANGUA NALLAH WITH DAYA)",,20.0,33.0,3.0,7.3,,6.9  7.7,155,426,2.3,4.8,0.38,4.79,1700,54000,3500,92000,17,240,ODISHA,,,,,,,,,,,,,,,,,,,,,,,
table_68.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_68.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
